condition_id,actual_coverage_of_condition,actual_coverage_of_confidence_eligible,count,coverage_of_condition,coverage_of_eligible,decile,decile_order,display_name,eligible_count,framing,generated_strict_accuracy,generated_valid_only_accuracy,generated_valid_prediction_count,maximum_confidence,mean_confidence,minimum_confidence,minimum_retained_confidence,probability_field,requested_coverage_of_confidence_eligible,retained_count,table_type,threshold_accuracy
interactive.rejudge_2B.ABA,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Interactive ABA — rejudged by 2B,,true_false,0.87,0.87,300,0.9626731126558705,0.9205211202228941,0.9046505351008904,,boolean_prob_true,,,confidence_decile,0.97
interactive.rejudge_2B.ABA,1.0,1.0,,,,,,Interactive ABA — rejudged by 2B,3000,true_false,0.7516666666666667,0.7516666666666667,3000,,,,0.5,boolean_prob_true,1.0,3000,selective_accuracy,0.675
interactive.rejudge_2B.ABA,0.9,0.9,,,,,,Interactive ABA — rejudged by 2B,3000,true_false,0.7433333333333333,0.7433333333333333,2700,,,,0.658417500561683,boolean_prob_true,0.9,2700,selective_accuracy,0.7277777777777777
interactive.rejudge_2B.ABA,0.8,0.8,,,,,,Interactive ABA — rejudged by 2B,3000,true_false,0.7445833333333334,0.7445833333333334,2400,,,,0.7310585786300049,boolean_prob_true,0.8,2400,selective_accuracy,0.7870833333333334
interactive.rejudge_2B.ABA,0.7,0.7,,,,,,Interactive ABA — rejudged by 2B,3000,true_false,0.7685714285714286,0.7685714285714286,2100,,,,0.7718434978390747,boolean_prob_true,0.7,2100,selective_accuracy,0.8366666666666667
interactive.rejudge_2B.ABA,0.6,0.6,,,,,,Interactive ABA — rejudged by 2B,3000,true_false,0.7905555555555556,0.7905555555555556,1800,,,,0.8031737963569014,boolean_prob_true,0.6,1800,selective_accuracy,0.8822222222222222
interactive.rejudge_2B.ABA,0.5,0.5,,,,,,Interactive ABA — rejudged by 2B,3000,true_false,0.8093333333333333,0.8093333333333333,1500,,,,0.8267117940706734,boolean_prob_true,0.5,1500,selective_accuracy,0.91
interactive.rejudge_2B.ABA,0.4,0.4,,,,,,Interactive ABA — rejudged by 2B,3000,true_false,0.8241666666666667,0.8241666666666667,1200,,,,0.8479677583778258,boolean_prob_true,0.4,1200,selective_accuracy,0.92
interactive.rejudge_2B.ABA,0.3,0.3,,,,,,Interactive ABA — rejudged by 2B,3000,true_false,0.8422222222222222,0.8422222222222222,900,,,,0.8670357598021707,boolean_prob_true,0.3,900,selective_accuracy,0.9366666666666666
interactive.rejudge_2B.ABA,0.2,0.2,,,,,,Interactive ABA — rejudged by 2B,3000,true_false,0.8633333333333333,0.8633333333333333,600,,,,0.8824278664544911,boolean_prob_true,0.2,600,selective_accuracy,0.9516666666666667
interactive.rejudge_2B.ABA,0.1,0.1,,,,,,Interactive ABA — rejudged by 2B,3000,true_false,0.86,0.86,300,,,,0.9046505351008904,boolean_prob_true,0.1,300,selective_accuracy,0.96
interactive.rejudge_2B.ABA,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Interactive ABA — rejudged by 2B,,debater_ab_converted,0.6366666666666667,0.6366666666666667,300,0.665410558746814,0.6108219454246456,0.5,,debater_prob_yes,,,confidence_decile,0.5066666666666667
interactive.rejudge_2B.ABA,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Interactive ABA — rejudged by 2B,,debater_ab_converted,0.7,0.7,300,0.713830756042477,0.6928030926731935,0.665410558746814,,debater_prob_yes,,,confidence_decile,0.47333333333333333
interactive.rejudge_2B.ABA,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Interactive ABA — rejudged by 2B,,debater_ab_converted,0.7466666666666667,0.7466666666666667,300,0.7431680086124811,0.7290403746104216,0.713830756042477,,debater_prob_yes,,,confidence_decile,0.44333333333333336
interactive.rejudge_2B.ABA,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Interactive ABA — rejudged by 2B,,debater_ab_converted,0.7233333333333334,0.7233333333333334,300,0.7634837635542924,0.753606378468173,0.7431680086124811,,debater_prob_yes,,,confidence_decile,0.48333333333333334
interactive.rejudge_2B.ABA,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Interactive ABA — rejudged by 2B,,debater_ab_converted,0.75,0.75,300,0.7839884653055251,0.7739292811008821,0.7634837635542924,,debater_prob_yes,,,confidence_decile,0.4766666666666667
interactive.rejudge_2B.ABA,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Interactive ABA — rejudged by 2B,,debater_ab_converted,0.77,0.77,300,0.7994423202552038,0.7918568719944096,0.7839884653055251,,debater_prob_yes,,,confidence_decile,0.54
interactive.rejudge_2B.ABA,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Interactive ABA — rejudged by 2B,,debater_ab_converted,0.7633333333333333,0.7633333333333333,300,0.8164063773658039,0.8076953326553649,0.7994423202552038,,debater_prob_yes,,,confidence_decile,0.49333333333333335
interactive.rejudge_2B.ABA,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Interactive ABA — rejudged by 2B,,debater_ab_converted,0.82,0.82,300,0.8333245953120233,0.8245150360874787,0.8164063773658039,,debater_prob_yes,,,confidence_decile,0.49333333333333335
interactive.rejudge_2B.ABA,,,300,0.1,0.1,9,"1=lowest confidence, 10=highest confidence",Interactive ABA — rejudged by 2B,,debater_ab_converted,0.7733333333333333,0.7733333333333333,300,0.8558511469672594,0.8436020790736571,0.8333245953120233,,debater_prob_yes,,,confidence_decile,0.5
interactive.rejudge_2B.ABA,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Interactive ABA — rejudged by 2B,,debater_ab_converted,0.8333333333333334,0.8333333333333334,300,0.9278877945870695,0.8745103360682694,0.8558511469672594,,debater_prob_yes,,,confidence_decile,0.5466666666666666
interactive.rejudge_2B.ABA,1.0,1.0,,,,,,Interactive ABA — rejudged by 2B,3000,debater_ab_converted,0.7516666666666667,0.7516666666666667,3000,,,,0.5,debater_prob_yes,1.0,3000,selective_accuracy,0.49566666666666664
interactive.rejudge_2B.ABA,0.9,0.9,,,,,,Interactive ABA — rejudged by 2B,3000,debater_ab_converted,0.7644444444444445,0.7644444444444445,2700,,,,0.665410558746814,debater_prob_yes,0.9,2700,selective_accuracy,0.4948148148148148
interactive.rejudge_2B.ABA,0.8,0.8,,,,,,Interactive ABA — rejudged by 2B,3000,debater_ab_converted,0.7725,0.7725,2400,,,,0.713830756042477,debater_prob_yes,0.8,2400,selective_accuracy,0.4970833333333333
interactive.rejudge_2B.ABA,0.7,0.7,,,,,,Interactive ABA — rejudged by 2B,3000,debater_ab_converted,0.7757142857142857,0.7757142857142857,2100,,,,0.7431680086124811,debater_prob_yes,0.7,2100,selective_accuracy,0.5042857142857143
interactive.rejudge_2B.ABA,0.6,0.6,,,,,,Interactive ABA — rejudged by 2B,3000,debater_ab_converted,0.785,0.785,1800,,,,0.7634837635542924,debater_prob_yes,0.6,1800,selective_accuracy,0.5077777777777778
interactive.rejudge_2B.ABA,0.5,0.5,,,,,,Interactive ABA — rejudged by 2B,3000,debater_ab_converted,0.792,0.792,1500,,,,0.7839884653055251,debater_prob_yes,0.5,1500,selective_accuracy,0.5133333333333333
interactive.rejudge_2B.ABA,0.4,0.4,,,,,,Interactive ABA — rejudged by 2B,3000,debater_ab_converted,0.7975,0.7975,1200,,,,0.7994423202552038,debater_prob_yes,0.4,1200,selective_accuracy,0.5108333333333334
interactive.rejudge_2B.ABA,0.3,0.3,,,,,,Interactive ABA — rejudged by 2B,3000,debater_ab_converted,0.8066666666666666,0.8066666666666666,900,,,,0.8164063773658039,debater_prob_yes,0.3,900,selective_accuracy,0.51
interactive.rejudge_2B.ABA,0.2,0.2,,,,,,Interactive ABA — rejudged by 2B,3000,debater_ab_converted,0.8016666666666666,0.8016666666666666,600,,,,0.8333245953120233,debater_prob_yes,0.2,600,selective_accuracy,0.5183333333333333
interactive.rejudge_2B.ABA,0.1,0.1,,,,,,Interactive ABA — rejudged by 2B,3000,debater_ab_converted,0.8366666666666667,0.8366666666666667,300,,,,0.8558511469672594,debater_prob_yes,0.1,300,selective_accuracy,0.5366666666666666
interactive.rejudge_2B.BAB,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,yes_no,0.8133333333333334,0.8133333333333334,300,0.6370307944803832,0.5790007899212556,0.5,,verdict_prob_belongs,,,confidence_decile,0.29
interactive.rejudge_2B.BAB,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,yes_no,0.7,0.7,300,0.7057850278370112,0.6748715399708541,0.6370307944803832,,verdict_prob_belongs,,,confidence_decile,0.29333333333333333
interactive.rejudge_2B.BAB,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,yes_no,0.6766666666666666,0.6766666666666666,300,0.7662936430859597,0.7405724956192612,0.7057850278370112,,verdict_prob_belongs,,,confidence_decile,0.37666666666666665
interactive.rejudge_2B.BAB,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,yes_no,0.5833333333333334,0.5833333333333334,300,0.8128673178375734,0.7902435985576951,0.7662936430859597,,verdict_prob_belongs,,,confidence_decile,0.55
interactive.rejudge_2B.BAB,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,yes_no,0.5833333333333334,0.5833333333333334,300,0.8479677583778258,0.8309406642083879,0.8128673178375734,,verdict_prob_belongs,,,confidence_decile,0.6666666666666666
interactive.rejudge_2B.BAB,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,yes_no,0.68,0.68,300,0.8807970779778824,0.8663902385267632,0.8479677583778258,,verdict_prob_belongs,,,confidence_decile,0.8366666666666667
interactive.rejudge_2B.BAB,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,yes_no,0.7466666666666667,0.7466666666666667,300,0.9046505351008904,0.8936452738725679,0.8807970779778824,,verdict_prob_belongs,,,confidence_decile,0.8766666666666667
interactive.rejudge_2B.BAB,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,yes_no,0.8133333333333334,0.8133333333333334,300,0.9263037302939515,0.9158686113693145,0.9046505351008904,,verdict_prob_belongs,,,confidence_decile,0.9333333333333333
interactive.rejudge_2B.BAB,,,300,0.1,0.1,9,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,yes_no,0.8933333333333333,0.8933333333333333,300,0.9465966702001758,0.9364050036820348,0.927363293639213,,verdict_prob_belongs,,,confidence_decile,0.9633333333333334
interactive.rejudge_2B.BAB,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,yes_no,0.92,0.92,300,0.9899864293768269,0.9601344429184081,0.9465966702001758,,verdict_prob_belongs,,,confidence_decile,0.99
interactive.rejudge_2B.BAB,1.0,1.0,,,,,,Interactive BAB — rejudged by 2B,3000,yes_no,0.741,0.741,3000,,,,0.5,verdict_prob_belongs,1.0,3000,selective_accuracy,0.6776666666666666
interactive.rejudge_2B.BAB,0.9,0.9,,,,,,Interactive BAB — rejudged by 2B,3000,yes_no,0.7344444444444445,0.7344444444444445,2700,,,,0.6370307944803832,verdict_prob_belongs,0.9,2700,selective_accuracy,0.7188888888888889
interactive.rejudge_2B.BAB,0.8,0.8,,,,,,Interactive BAB — rejudged by 2B,3000,yes_no,0.7379166666666667,0.7379166666666667,2400,,,,0.7057850278370112,verdict_prob_belongs,0.8,2400,selective_accuracy,0.7733333333333333
interactive.rejudge_2B.BAB,0.7,0.7,,,,,,Interactive BAB — rejudged by 2B,3000,yes_no,0.7461904761904762,0.7461904761904762,2100,,,,0.7662936430859597,verdict_prob_belongs,0.7,2100,selective_accuracy,0.8257142857142857
interactive.rejudge_2B.BAB,0.6,0.6,,,,,,Interactive BAB — rejudged by 2B,3000,yes_no,0.7744444444444445,0.7744444444444445,1800,,,,0.8128673178375734,verdict_prob_belongs,0.6,1800,selective_accuracy,0.8744444444444445
interactive.rejudge_2B.BAB,0.5,0.5,,,,,,Interactive BAB — rejudged by 2B,3000,yes_no,0.8093333333333333,0.8093333333333333,1500,,,,0.8479677583778258,verdict_prob_belongs,0.5,1500,selective_accuracy,0.9153333333333333
interactive.rejudge_2B.BAB,0.4,0.4,,,,,,Interactive BAB — rejudged by 2B,3000,yes_no,0.8391666666666666,0.8391666666666666,1200,,,,0.8807970779778824,verdict_prob_belongs,0.4,1200,selective_accuracy,0.935
interactive.rejudge_2B.BAB,0.3,0.3,,,,,,Interactive BAB — rejudged by 2B,3000,yes_no,0.87,0.87,900,,,,0.9046505351008904,verdict_prob_belongs,0.3,900,selective_accuracy,0.9577777777777777
interactive.rejudge_2B.BAB,0.2,0.2,,,,,,Interactive BAB — rejudged by 2B,3000,yes_no,0.9066666666666666,0.9066666666666666,600,,,,0.927363293639213,verdict_prob_belongs,0.2,600,selective_accuracy,0.9766666666666667
interactive.rejudge_2B.BAB,0.1,0.1,,,,,,Interactive BAB — rejudged by 2B,3000,yes_no,0.92,0.92,300,,,,0.9465966702001758,verdict_prob_belongs,0.1,300,selective_accuracy,0.9866666666666667
interactive.rejudge_2B.BAB,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,true_false,0.76,0.76,300,0.6224593312018545,0.5719714343716201,0.5,,boolean_prob_true,,,confidence_decile,0.3466666666666667
interactive.rejudge_2B.BAB,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,true_false,0.71,0.71,300,0.679178699175393,0.6532653914101149,0.6224593312018545,,boolean_prob_true,,,confidence_decile,0.3466666666666667
interactive.rejudge_2B.BAB,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,true_false,0.6866666666666666,0.6866666666666666,300,0.7185943925708562,0.7006232264120873,0.679178699175393,,boolean_prob_true,,,confidence_decile,0.5033333333333333
interactive.rejudge_2B.BAB,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,true_false,0.69,0.69,300,0.7549149868676283,0.7369244981480192,0.7185943925708562,,boolean_prob_true,,,confidence_decile,0.5866666666666667
interactive.rejudge_2B.BAB,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,true_false,0.6966666666666667,0.6966666666666667,300,0.7826624789529375,0.7669912679051708,0.7549149868676283,,boolean_prob_true,,,confidence_decile,0.7066666666666667
interactive.rejudge_2B.BAB,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,true_false,0.6733333333333333,0.6733333333333333,300,0.8031737963569014,0.7917167106248563,0.7826624789529375,,boolean_prob_true,,,confidence_decile,0.7466666666666667
interactive.rejudge_2B.BAB,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,true_false,0.76,0.76,300,0.8267117940706734,0.8133320789377462,0.8031737963569014,,boolean_prob_true,,,confidence_decile,0.8633333333333333
interactive.rejudge_2B.BAB,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,true_false,0.7633333333333333,0.7633333333333333,300,0.8479677583778258,0.8386052732343032,0.8267117940706734,,boolean_prob_true,,,confidence_decile,0.86
interactive.rejudge_2B.BAB,,,300,0.1,0.1,9,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,true_false,0.79,0.79,300,0.8740772351648677,0.8617739922664126,0.8479677583778258,,boolean_prob_true,,,confidence_decile,0.8833333333333333
interactive.rejudge_2B.BAB,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,true_false,0.88,0.88,300,0.9465966702001758,0.8971538284670396,0.8740772351648677,,boolean_prob_true,,,confidence_decile,0.9233333333333333
interactive.rejudge_2B.BAB,1.0,1.0,,,,,,Interactive BAB — rejudged by 2B,3000,true_false,0.741,0.741,3000,,,,0.5,boolean_prob_true,1.0,3000,selective_accuracy,0.6766666666666666
interactive.rejudge_2B.BAB,0.9,0.9,,,,,,Interactive BAB — rejudged by 2B,3000,true_false,0.74,0.74,2700,,,,0.6224593312018545,boolean_prob_true,0.9,2700,selective_accuracy,0.7114814814814815
interactive.rejudge_2B.BAB,0.8,0.8,,,,,,Interactive BAB — rejudged by 2B,3000,true_false,0.7433333333333333,0.7433333333333333,2400,,,,0.679178699175393,boolean_prob_true,0.8,2400,selective_accuracy,0.7495833333333334
interactive.rejudge_2B.BAB,0.7,0.7,,,,,,Interactive BAB — rejudged by 2B,3000,true_false,0.7514285714285714,0.7514285714285714,2100,,,,0.7185943925708562,boolean_prob_true,0.7,2100,selective_accuracy,0.7904761904761904
interactive.rejudge_2B.BAB,0.6,0.6,,,,,,Interactive BAB — rejudged by 2B,3000,true_false,0.7616666666666667,0.7616666666666667,1800,,,,0.7549149868676283,boolean_prob_true,0.6,1800,selective_accuracy,0.8233333333333334
interactive.rejudge_2B.BAB,0.5,0.5,,,,,,Interactive BAB — rejudged by 2B,3000,true_false,0.774,0.774,1500,,,,0.7826624789529375,boolean_prob_true,0.5,1500,selective_accuracy,0.852
interactive.rejudge_2B.BAB,0.4,0.4,,,,,,Interactive BAB — rejudged by 2B,3000,true_false,0.7916666666666666,0.7916666666666666,1200,,,,0.8031737963569014,boolean_prob_true,0.4,1200,selective_accuracy,0.8675
interactive.rejudge_2B.BAB,0.3,0.3,,,,,,Interactive BAB — rejudged by 2B,3000,true_false,0.8122222222222222,0.8122222222222222,900,,,,0.8267117940706734,boolean_prob_true,0.3,900,selective_accuracy,0.8844444444444445
interactive.rejudge_2B.BAB,0.2,0.2,,,,,,Interactive BAB — rejudged by 2B,3000,true_false,0.8283333333333334,0.8283333333333334,600,,,,0.8479677583778258,boolean_prob_true,0.2,600,selective_accuracy,0.8883333333333333
interactive.rejudge_2B.BAB,0.1,0.1,,,,,,Interactive BAB — rejudged by 2B,3000,true_false,0.8733333333333333,0.8733333333333333,300,,,,0.8740772351648677,boolean_prob_true,0.1,300,selective_accuracy,0.9133333333333333
interactive.rejudge_2B.BAB,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,debater_ab_converted,0.7,0.7,300,0.665410558746814,0.5963198832243263,0.5,,debater_prob_yes,,,confidence_decile,0.5233333333333333
interactive.rejudge_2B.BAB,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,debater_ab_converted,0.6666666666666666,0.6666666666666666,300,0.7233094689745646,0.6989513713004317,0.665410558746814,,debater_prob_yes,,,confidence_decile,0.44333333333333336
interactive.rejudge_2B.BAB,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,debater_ab_converted,0.72,0.72,300,0.7563575624625937,0.7403985986614079,0.7248702761768248,,debater_prob_yes,,,confidence_decile,0.46
interactive.rejudge_2B.BAB,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,debater_ab_converted,0.68,0.68,300,0.7772998611746911,0.7673770664800011,0.7563575624625937,,debater_prob_yes,,,confidence_decile,0.5133333333333333
interactive.rejudge_2B.BAB,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,debater_ab_converted,0.75,0.75,300,0.7931059511841119,0.7855687920134887,0.7772998611746911,,debater_prob_yes,,,confidence_decile,0.41333333333333333
interactive.rejudge_2B.BAB,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,debater_ab_converted,0.7933333333333333,0.7933333333333333,300,0.8104789086703224,0.8021694047657184,0.7931059511841119,,debater_prob_yes,,,confidence_decile,0.5133333333333333
interactive.rejudge_2B.BAB,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,debater_ab_converted,0.75,0.75,300,0.8267117940706734,0.8180830006266009,0.8104789086703224,,debater_prob_yes,,,confidence_decile,0.48333333333333334
interactive.rejudge_2B.BAB,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,debater_ab_converted,0.79,0.79,300,0.8418256472515684,0.8334899919020393,0.8267117940706734,,debater_prob_yes,,,confidence_decile,0.5
interactive.rejudge_2B.BAB,,,300,0.1,0.1,9,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,debater_ab_converted,0.7766666666666666,0.7766666666666666,300,0.8615382094310357,0.8512703328378851,0.8418256472515684,,debater_prob_yes,,,confidence_decile,0.54
interactive.rejudge_2B.BAB,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Interactive BAB — rejudged by 2B,,debater_ab_converted,0.7833333333333333,0.7833333333333333,300,0.9309620718252101,0.878508774598841,0.8615382094310357,,debater_prob_yes,,,confidence_decile,0.5466666666666666
interactive.rejudge_2B.BAB,1.0,1.0,,,,,,Interactive BAB — rejudged by 2B,3000,debater_ab_converted,0.741,0.741,3000,,,,0.5,debater_prob_yes,1.0,3000,selective_accuracy,0.49366666666666664
interactive.rejudge_2B.BAB,0.9,0.9,,,,,,Interactive BAB — rejudged by 2B,3000,debater_ab_converted,0.7455555555555555,0.7455555555555555,2700,,,,0.665410558746814,debater_prob_yes,0.9,2700,selective_accuracy,0.49
interactive.rejudge_2B.BAB,0.8,0.8,,,,,,Interactive BAB — rejudged by 2B,3000,debater_ab_converted,0.7554166666666666,0.7554166666666666,2400,,,,0.7248702761768248,debater_prob_yes,0.8,2400,selective_accuracy,0.49625
interactive.rejudge_2B.BAB,0.7,0.7,,,,,,Interactive BAB — rejudged by 2B,3000,debater_ab_converted,0.7609523809523809,0.7609523809523809,2100,,,,0.7563575624625937,debater_prob_yes,0.7,2100,selective_accuracy,0.5009523809523809
interactive.rejudge_2B.BAB,0.6,0.6,,,,,,Interactive BAB — rejudged by 2B,3000,debater_ab_converted,0.7722222222222223,0.7722222222222223,1800,,,,0.7772998611746911,debater_prob_yes,0.6,1800,selective_accuracy,0.5022222222222222
interactive.rejudge_2B.BAB,0.5,0.5,,,,,,Interactive BAB — rejudged by 2B,3000,debater_ab_converted,0.7793333333333333,0.7793333333333333,1500,,,,0.7931059511841119,debater_prob_yes,0.5,1500,selective_accuracy,0.5173333333333333
interactive.rejudge_2B.BAB,0.4,0.4,,,,,,Interactive BAB — rejudged by 2B,3000,debater_ab_converted,0.7758333333333334,0.7758333333333334,1200,,,,0.8104789086703224,debater_prob_yes,0.4,1200,selective_accuracy,0.5233333333333333
interactive.rejudge_2B.BAB,0.3,0.3,,,,,,Interactive BAB — rejudged by 2B,3000,debater_ab_converted,0.7833333333333333,0.7833333333333333,900,,,,0.8267117940706734,debater_prob_yes,0.3,900,selective_accuracy,0.5266666666666666
interactive.rejudge_2B.BAB,0.2,0.2,,,,,,Interactive BAB — rejudged by 2B,3000,debater_ab_converted,0.78,0.78,600,,,,0.8418256472515684,debater_prob_yes,0.2,600,selective_accuracy,0.54
interactive.rejudge_2B.BAB,0.1,0.1,,,,,,Interactive BAB — rejudged by 2B,3000,debater_ab_converted,0.7833333333333333,0.7833333333333333,300,,,,0.8615382094310357,debater_prob_yes,0.1,300,selective_accuracy,0.55
interactive.robust_0.8B.ABA,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,yes_no,0.5333333333333333,0.5333333333333333,300,0.5156199157230157,0.5088390657002761,0.5,,verdict_prob_belongs,,,confidence_decile,0.4533333333333333
interactive.robust_0.8B.ABA,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,yes_no,0.6133333333333333,0.6133333333333333,300,0.5389832206876841,0.5286883680666771,0.5156199157230157,,verdict_prob_belongs,,,confidence_decile,0.5533333333333333
interactive.robust_0.8B.ABA,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,yes_no,0.5566666666666666,0.5566666666666666,300,0.5583269943353745,0.5473121962365168,0.5389832206876841,,verdict_prob_belongs,,,confidence_decile,0.45666666666666667
interactive.robust_0.8B.ABA,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,yes_no,0.6,0.6,300,0.5774953651858118,0.5687827379030743,0.5583269943353745,,verdict_prob_belongs,,,confidence_decile,0.5333333333333333
interactive.robust_0.8B.ABA,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,yes_no,0.5766666666666667,0.5766666666666667,300,0.600188359260205,0.5907137941955628,0.5774953651858118,,verdict_prob_belongs,,,confidence_decile,0.5166666666666667
interactive.robust_0.8B.ABA,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,yes_no,0.49,0.49,300,0.6224593312018546,0.6122836674083111,0.600188359260205,,verdict_prob_belongs,,,confidence_decile,0.42
interactive.robust_0.8B.ABA,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,yes_no,0.53,0.53,300,0.6513548646660542,0.6378685951376115,0.6224593312018546,,verdict_prob_belongs,,,confidence_decile,0.44
interactive.robust_0.8B.ABA,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,yes_no,0.49333333333333335,0.49333333333333335,300,0.6859494550081925,0.6676059627159053,0.6513548646660542,,verdict_prob_belongs,,,confidence_decile,0.43
interactive.robust_0.8B.ABA,,,300,0.1,0.1,9,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,yes_no,0.5766666666666667,0.5766666666666667,300,0.7279754489059775,0.7034872083598155,0.6859494550081925,,verdict_prob_belongs,,,confidence_decile,0.52
interactive.robust_0.8B.ABA,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,yes_no,0.5666666666666667,0.5666666666666667,300,0.9304582554941719,0.7719372632913246,0.7279754489059775,,verdict_prob_belongs,,,confidence_decile,0.48333333333333334
interactive.robust_0.8B.ABA,1.0,1.0,,,,,,Interactive ABA — 0.8B judge,3000,yes_no,0.5536666666666666,0.5536666666666666,3000,,,,0.5,verdict_prob_belongs,1.0,3000,selective_accuracy,0.4806666666666667
interactive.robust_0.8B.ABA,0.9,0.9,,,,,,Interactive ABA — 0.8B judge,3000,yes_no,0.5544444444444444,0.5544444444444444,2700,,,,0.5156199157230157,verdict_prob_belongs,0.9,2700,selective_accuracy,0.48185185185185186
interactive.robust_0.8B.ABA,0.8,0.8,,,,,,Interactive ABA — 0.8B judge,3000,yes_no,0.54875,0.54875,2400,,,,0.5389832206876841,verdict_prob_belongs,0.8,2400,selective_accuracy,0.475
interactive.robust_0.8B.ABA,0.7,0.7,,,,,,Interactive ABA — 0.8B judge,3000,yes_no,0.549047619047619,0.549047619047619,2100,,,,0.5583269943353745,verdict_prob_belongs,0.7,2100,selective_accuracy,0.47904761904761906
interactive.robust_0.8B.ABA,0.6,0.6,,,,,,Interactive ABA — 0.8B judge,3000,yes_no,0.5444444444444444,0.5444444444444444,1800,,,,0.5774953651858118,verdict_prob_belongs,0.6,1800,selective_accuracy,0.47555555555555556
interactive.robust_0.8B.ABA,0.5,0.5,,,,,,Interactive ABA — 0.8B judge,3000,yes_no,0.548,0.548,1500,,,,0.600188359260205,verdict_prob_belongs,0.5,1500,selective_accuracy,0.4786666666666667
